id,title,abstract
962,Deteksi Berita Hoaks Menggunakan Metode Recurrent Neural Network pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
963,Analisis Sentimen Ulasan Aplikasi Menggunakan Metode XGBoost pada data akademik universitas,Penelitian ini bertujuan untuk melakukan analisis sentimen ulasan aplikasi dengan memanfaatkan metode XGBoost. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode XGBoost diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
964,Prediksi Harga Rumah Menggunakan Metode TF‑IDF dan Cosine Similarity pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan prediksi harga rumah dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
965,Klasifikasi Penyakit Jantung Menggunakan Metode K‑Nearest Neighbor pada dataset media sosial,Penelitian ini bertujuan untuk melakukan klasifikasi penyakit jantung dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada dataset media sosial. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
966,Deteksi Serangan Jaringan Menggunakan Metode DBSCAN pada data kesehatan,Penelitian ini bertujuan untuk melakukan deteksi serangan jaringan dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
967,Deteksi Berita Hoaks Menggunakan Metode DBSCAN pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
968,Prediksi Cuaca Menggunakan Metode Decision Tree pada sistem e‑commerce,Penelitian ini bertujuan untuk melakukan prediksi cuaca dengan memanfaatkan metode Decision Tree. Dataset yang digunakan berasal dari berbagai sumber pada sistem e‑commerce. Metode Decision Tree diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
969,Prediksi Risiko Kredit Menggunakan Metode LightGBM pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode LightGBM. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode LightGBM diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
970,Deteksi Serangan Jaringan Menggunakan Metode Support Vector Machine pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan deteksi serangan jaringan dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
971,Prediksi Risiko Kredit Menggunakan Metode K‑Means pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode K‑Means. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode K‑Means diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
972,Analisis Topik Dokumen Berita Menggunakan Metode LightGBM pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan analisis topik dokumen berita dengan memanfaatkan metode LightGBM. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode LightGBM diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
973,Clustering Data Mahasiswa Menggunakan Metode LightGBM pada data berita online,Penelitian ini bertujuan untuk melakukan clustering data mahasiswa dengan memanfaatkan metode LightGBM. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode LightGBM diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
974,Prediksi Risiko Kredit Menggunakan Metode Decision Tree pada data kesehatan,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode Decision Tree. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode Decision Tree diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
975,Prediksi Harga Rumah Menggunakan Metode K‑Nearest Neighbor pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan prediksi harga rumah dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
976,Klasifikasi Gambar Medis Menggunakan Metode K‑Nearest Neighbor pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan klasifikasi gambar medis dengan memanfaatkan metode K‑Nearest Neighbor. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode K‑Nearest Neighbor diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
977,Analisis Kepuasan Pelanggan Menggunakan Metode Naive Bayes pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan analisis kepuasan pelanggan dengan memanfaatkan metode Naive Bayes. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Naive Bayes diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
978,Prediksi Risiko Kredit Menggunakan Metode Deep Learning pada data citra medis,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode Deep Learning. Dataset yang digunakan berasal dari berbagai sumber pada data citra medis. Metode Deep Learning diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
979,Analisis Kinerja Akademik Mahasiswa Menggunakan Metode TF‑IDF dan Cosine Similarity pada data kesehatan,Penelitian ini bertujuan untuk melakukan analisis kinerja akademik mahasiswa dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
980,Analisis Topik Dokumen Berita Menggunakan Metode Convolutional Neural Network pada sistem e‑commerce,Penelitian ini bertujuan untuk melakukan analisis topik dokumen berita dengan memanfaatkan metode Convolutional Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada sistem e‑commerce. Metode Convolutional Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
981,Analisis Kepuasan Pelanggan Menggunakan Metode Support Vector Machine pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan analisis kepuasan pelanggan dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
982,Sistem Deteksi Spam Email Menggunakan Metode TF‑IDF dan Cosine Similarity pada data akademik universitas,Penelitian ini bertujuan untuk melakukan sistem deteksi spam email dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada data akademik universitas. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
983,Sistem Rekomendasi Film Menggunakan Metode Recurrent Neural Network pada dataset media sosial,Penelitian ini bertujuan untuk melakukan sistem rekomendasi film dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada dataset media sosial. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
984,Klasifikasi Penyakit Jantung Menggunakan Metode K‑Means pada data kesehatan,Penelitian ini bertujuan untuk melakukan klasifikasi penyakit jantung dengan memanfaatkan metode K‑Means. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode K‑Means diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
985,Clustering Data Mahasiswa Menggunakan Metode TF‑IDF dan Cosine Similarity pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan clustering data mahasiswa dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
